coin,short_venue,long_venue,iv_short,iv_long,overlap_days,apr_90d,apr_30d,apr_14d,pos_day_frac,persist_3bps,persist_10bps,persist_25bps,cond1_pos,cond7_pos,n_episodes,med_ep_days,max_ep_days,med_ep_slope_apr_day,trend_apr_pts_day,trend7_apr_pts_day,max_dd_notional,daily_std,live_gross_apr,cost_roundtrip,net_apr_14d_hold,net_apr_30d_hold,net_apr_ep_hold,flag
ONDO,bitget,hl,4.0,1.0,89.875,-0.081504,-0.117877,-0.179435,0.087912,0.010989,0.0,0.0,0.375,0.0,5,1,3,0.013047,-0.00095,-0.001054,0.020126,0.000253,0.0,0.0021,-0.136254,-0.107054,,GEN
ONDO,dydx,bybit,1.0,4.0,41.583333,0.396807,0.453457,0.834662,0.883721,0.674419,0.348837,0.093023,0.894737,0.736842,4,13,19,-0.0453,0.017826,0.01923,0.000103,0.001495,0.677913,0.0021,0.342057,0.371257,0.337845,GEN
ONDO,hl,bybit,1.0,4.0,89.875,0.091306,0.127365,0.187965,0.923077,0.175824,0.021978,0.0,0.940476,0.869048,5,14,34,0.0014,0.001,0.001118,0.000702,0.00025,0.137335,0.002,0.039163,0.066973,0.039163,GEN
ONDO,dydx,hl,1.0,1.0,41.666667,0.288849,0.3276,0.64993,0.651163,0.511628,0.232558,0.093023,0.821429,0.5,5,3,11,-0.007444,0.014616,0.015213,0.002012,0.001427,0.540578,0.0019,0.239314,0.265733,0.057683,GEN
ONG,binance,bitget,4.0,4.0,89.958333,-0.007134,-0.030878,-0.077531,0.615385,0.065934,0.0,0.0,0.75,0.625,14,3,14,0.008057,-0.000764,-0.000574,0.004007,0.000222,1.067669,0.0022,-0.064492,-0.033901,-0.274801,GEN
ONG,binance,bybit,4.0,4.0,89.958333,0.109215,0.32852,0.684531,0.615385,0.120879,0.043956,0.032967,0.660714,0.553571,19,2,8,0.004756,0.005857,0.004229,0.01074,0.002474,77.819635,0.0021,0.054465,0.083665,-0.274035,GEN
ONG,bitget,bybit,4.0,4.0,89.958333,0.116349,0.359398,0.762062,0.340659,0.142857,0.054945,0.032967,0.548387,0.483871,14,2,5,-0.00016,0.00662,0.004803,0.010845,0.002532,76.751966,0.0023,0.056385,0.088366,-0.303401,GEN
OP,aster,binance,8.0,8.0,89.708333,0.011553,0.00683,0.008474,0.835165,0.0,0.0,0.0,0.894737,0.75,8,7,29,0.000746,-0.000155,-0.000177,0.0,3.1e-05,0.0,0.0018,-0.035376,-0.010347,-0.082304,GEN
OP,aster,bitget,8.0,8.0,89.708333,0.007222,0.000642,0.000241,0.461538,0.0,0.0,0.0,0.666667,0.571429,14,3,8,0.001296,-0.000224,-0.000222,0.0,3.3e-05,0.0,0.002,-0.044921,-0.017111,-0.236111,GEN
OP,aster,bybit,8.0,8.0,89.708333,0.011478,0.007578,0.006709,0.791209,0.0,0.0,0.0,0.875,0.680556,9,7,16,0.000165,-0.00014,-0.000151,0.0,3.1e-05,0.0,0.0019,-0.038057,-0.011638,-0.087593,GEN
OP,aster,dydx,8.0,1.0,41.583333,0.016289,0.013803,0.013401,1.0,0.0,0.0,0.0,0.976744,0.837209,1,43,43,-0.000184,-0.000184,-9e-05,2e-06,1.5e-05,0.1095,0.0018,-0.03064,-0.005611,0.00101,GEN
OP,aster,hl,8.0,1.0,89.708333,0.064608,0.03518,0.038042,0.615385,0.340659,0.010989,0.0,0.75,0.5,14,3,11,0.02744,-0.000424,-0.000535,0.001542,0.000338,0.0,0.0017,0.020287,0.043925,-0.142225,GEN
OP,aster,okx,8.0,8.0,89.708333,0.009064,0.005644,0.004922,0.868132,0.0,0.0,0.0,0.911392,0.772152,7,7,31,-0.000474,-9.1e-05,-9.7e-05,0.0,2.3e-05,0.018686,0.0018,-0.037865,-0.012836,-0.084793,GEN
OP,binance,bitget,8.0,8.0,89.708333,-0.004331,-0.006188,-0.008233,0.21978,0.0,0.0,0.0,0.25,0.3,15,1,2,0.0,-6.9e-05,-4.5e-05,0.001064,3.5e-05,0.0,0.0022,-0.061688,-0.031098,,GEN
OP,binance,bybit,8.0,8.0,89.708333,-7.5e-05,0.000748,-0.001765,0.406593,0.0,0.0,0.0,0.459459,0.405405,20,2,4,-0.000568,1.5e-05,2.6e-05,0.00024,2.8e-05,0.0,0.0021,-0.054825,-0.025625,-0.383325,GEN
OP,binance,dydx,8.0,1.0,41.583333,0.007837,0.006973,0.004927,0.767442,0.0,0.0,0.0,0.818182,0.606061,6,8,12,-3.6e-05,-0.000216,-0.000114,8.3e-05,2.3e-05,0.1095,0.002,-0.044306,-0.016497,-0.083413,GEN
OP,binance,hl,8.0,1.0,89.708333,0.053056,0.02835,0.029568,0.571429,0.307692,0.0,0.0,0.673077,0.5,17,3,11,0.026682,-0.000269,-0.000358,0.001568,0.000323,0.0,0.0019,0.00352,0.029939,-0.178111,GEN
OP,binance,okx,8.0,8.0,89.708333,-0.002489,-0.001186,-0.003552,0.32967,0.0,0.0,0.0,0.333333,0.266667,20,1,3,0.001845,6.4e-05,8e-05,0.000617,2.4e-05,0.018686,0.002,-0.054632,-0.026822,,GEN
OP,bitget,bybit,8.0,8.0,89.708333,0.004256,0.006936,0.006468,0.67033,0.0,0.0,0.0,0.721311,0.540984,17,3,10,0.002188,8.5e-05,7.1e-05,0.000205,3.7e-05,0.0,0.0023,-0.055708,-0.023727,-0.275577,GEN
OP,bitget,dydx,8.0,1.0,41.583333,0.013291,0.013161,0.01316,0.976744,0.0,0.0,0.0,0.952381,0.809524,2,33,33,0.000417,3.7e-05,9.3e-05,5.8e-05,1.6e-05,0.1095,0.0022,-0.044066,-0.013475,-0.011042,GEN
OP,bitget,hl,8.0,1.0,89.708333,0.057386,0.034538,0.0378,0.604396,0.285714,0.010989,0.0,0.727273,0.509091,15,3,11,0.032422,-0.000199,-0.000313,0.001542,0.00034,0.0,0.0021,0.002636,0.031836,-0.198114,GEN
OP,bitget,okx,8.0,8.0,89.708333,0.001842,0.005002,0.004681,0.659341,0.0,0.0,0.0,0.683333,0.566667,19,2,16,-0.000748,0.000133,0.000125,0.000381,3.7e-05,0.018686,0.0022,-0.055515,-0.024925,-0.399658,GEN
OP,bybit,dydx,8.0,1.0,41.583333,0.007701,0.006225,0.006692,0.860465,0.0,0.0,0.0,0.837838,0.702703,6,7,15,0.000661,-0.000132,-3.8e-05,9.2e-05,2.7e-05,0.1095,0.0021,-0.047049,-0.017849,-0.101799,GEN
OP,bybit,hl,8.0,1.0,89.708333,0.05313,0.027602,0.031333,0.582418,0.296703,0.0,0.0,0.735849,0.45283,14,4,9,0.027851,-0.000284,-0.000384,0.001582,0.000325,0.0,0.002,0.000987,0.028797,-0.12937,GEN
OP,bybit,okx,8.0,8.0,89.708333,-0.002414,-0.001934,-0.001787,0.340659,0.0,0.0,0.0,0.419355,0.354839,18,1,6,0.000304,4.8e-05,5.4e-05,0.000601,2.3e-05,0.018686,0.0021,-0.057164,-0.027964,,GEN
OP,hl,dydx,1.0,1.0,41.666667,-0.015777,-0.021073,-0.023989,0.488372,0.069767,0.0,0.0,0.619048,0.333333,8,2,7,-0.003068,-0.00215,-0.001122,0.003187,0.000291,0.1095,0.0019,-0.065313,-0.038894,-0.362527,GEN
OP,okx,dydx,8.0,1.0,41.583333,0.009264,0.008159,0.008479,0.930233,0.0,0.0,0.0,0.9,0.775,4,9,18,0.000856,-0.000105,-4.5e-05,4.3e-05,1.7e-05,0.090814,0.002,-0.042879,-0.015069,-0.071847,GEN
OP,hl,okx,1.0,8.0,89.916667,-0.055162,-0.029536,-0.03312,0.395604,0.0,0.0,0.0,0.555556,0.333333,16,2,7,0.011576,0.000316,0.000397,0.013962,0.00033,0.018686,0.0019,-0.104698,-0.078279,-0.401912,GEN
ORCL,aster,binance,8.0,8.0,89.708333,-0.002441,-0.002224,-0.001664,0.021978,0.010989,0.0,0.0,0.0,0.0,2,1,1,0.0,5.6e-05,4.6e-05,0.000678,4.9e-05,0.0,0.0018,-0.049369,-0.024341,,E2
ORCL,aster,bitget,8.0,8.0,89.708333,-0.000154,-0.000956,-0.001102,0.175824,0.0,0.0,0.0,0.3125,0.3125,11,1,3,0.008133,-4e-06,1e-06,0.000174,2e-05,0.0,0.002,-0.052296,-0.024487,,E2
ORCL,aster,bybit,8.0,8.0,89.708333,-0.002061,-0.008733,-0.002484,0.307692,0.0,0.0,0.0,0.464286,0.392857,15,1,7,-0.003073,-0.000172,-0.000178,0.001236,5.7e-05,0.0,0.0019,-0.051596,-0.025177,,E2
ORCL,binance,bitget,8.0,8.0,89.708333,0.002287,0.001268,0.000562,0.362637,0.0,0.0,0.0,0.515152,0.515152,16,2,5,0.000159,-6e-05,-4.5e-05,0.000478,5.3e-05,0.0,0.0022,-0.05507,-0.024479,-0.399213,E2
ORCL,binance,bybit,8.0,8.0,89.708333,0.00038,-0.006509,-0.000821,0.406593,0.0,0.0,0.0,0.540541,0.513514,17,1,7,0.004447,-0.000228,-0.000224,0.001199,7.3e-05,0.0,0.0021,-0.05437,-0.02517,,E2
ORCL,bitget,bybit,8.0,8.0,89.708333,-0.001907,-0.007777,-0.001383,0.252747,0.0,0.0,0.0,0.391304,0.391304,14,1,4,0.002368,-0.000168,-0.000178,0.001163,5.7e-05,0.0,0.0023,-0.061871,-0.02989,,E2
ORDI,binance,aster,4.0,1.0,89.875,-0.032,-0.01612,-0.023183,0.197802,0.021978,0.0,0.0,0.5,0.166667,9,1,5,-0.002934,0.00099,0.000934,0.008467,0.000159,0.040646,0.0018,-0.078928,-0.0539,,GEN
ORDI,bitget,aster,4.0,1.0,89.875,-0.029236,-0.01332,-0.022477,0.230769,0.043956,0.0,0.0,0.47619,0.190476,11,1,5,0.002345,0.000992,0.000968,0.007772,0.000171,0.040646,0.002,-0.081379,-0.053569,,GEN
ORDI,bybit,aster,4.0,1.0,89.875,-0.033795,-0.013908,-0.0232,0.208791,0.043956,0.0,0.0,0.473684,0.157895,10,1,5,-0.006139,0.001064,0.001013,0.008903,0.000162,0.040646,0.0019,-0.08333,-0.056911,,GEN
ORDI,aster,dydx,1.0,1.0,41.666667,0.020105,0.035482,0.045632,0.697674,0.023256,0.0,0.0,0.8,0.533333,6,6,9,0.000895,0.001253,0.001609,0.001566,0.000192,0.068854,0.0018,-0.026824,-0.001795,-0.089395,E1
ORDI,hl,aster,1.0,1.0,90.0,0.02984,0.062148,0.059455,0.758242,0.120879,0.0,0.0,0.913043,0.855072,6,7,37,0.000595,0.001919,0.002028,0.004495,0.000227,0.040646,0.0017,-0.014482,0.009157,-0.058803,GEN
ORDI,binance,bitget,4.0,4.0,89.875,-0.002764,-0.0028,-0.000706,0.307692,0.0,0.0,0.0,0.5,0.178571,14,2,4,0.013115,-2e-06,-3.4e-05,0.000985,4.3e-05,0.0,0.0022,-0.060121,-0.029531,-0.404264,GEN
ORDI,binance,bybit,4.0,4.0,89.875,0.001795,-0.002212,1.7e-05,0.406593,0.0,0.0,0.0,0.486486,0.351351,19,2,4,0.007533,-7.4e-05,-7.9e-05,0.000317,4.8e-05,0.0,0.0021,-0.052955,-0.023755,-0.381455,GEN
ORDI,binance,dydx,4.0,1.0,41.583333,0.016252,0.019187,0.022074,0.883721,0.0,0.0,0.0,0.868421,0.736842,5,3,25,-6.9e-05,0.000443,0.000517,0.000113,3.4e-05,0.1095,0.002,-0.035891,-0.008082,-0.227082,GEN
ORDI,binance,hl,4.0,1.0,89.875,-0.061838,-0.078139,-0.082362,0.120879,0.0,0.0,0.0,0.454545,0.272727,6,2,3,0.006855,-0.000926,-0.001094,0.015722,0.000136,0.0,0.0019,-0.111374,-0.084955,-0.408588,GEN
ORDI,bitget,bybit,4.0,4.0,89.875,0.004559,0.000588,0.000723,0.494505,0.010989,0.0,0.0,0.644444,0.422222,16,3,6,-0.001307,-7.2e-05,-4.5e-05,0.000325,5.8e-05,0.0,0.0023,-0.055405,-0.023424,-0.275274,GEN
ORDI,bitget,dydx,4.0,1.0,41.583333,0.019609,0.021987,0.02278,0.860465,0.0,0.0,0.0,0.918919,0.72973,3,12,19,0.000545,0.000225,0.000358,0.000202,4.2e-05,0.1095,0.0022,-0.037748,-0.007158,-0.047308,GEN
ORDI,bitget,hl,4.0,1.0,89.875,-0.059074,-0.075339,-0.081656,0.120879,0.0,0.0,0.0,0.454545,0.272727,6,2,3,-0.002159,-0.000924,-0.00106,0.015079,0.000136,0.0,0.0021,-0.113824,-0.084624,-0.442324,GEN
ORDI,bybit,dydx,4.0,1.0,41.583333,0.01822,0.021399,0.022056,0.953488,0.0,0.0,0.0,0.95122,0.780488,2,33,33,0.00143,0.000309,0.000388,0.000316,5.5e-05,0.1095,0.0021,-0.03653,-0.00733,-0.005007,GEN
ORDI,bybit,hl,4.0,1.0,89.875,-0.063633,-0.075927,-0.082379,0.131868,0.010989,0.0,0.0,0.5,0.333333,6,2,3,0.001935,-0.000852,-0.001015,0.016106,0.000148,0.0,0.002,-0.115776,-0.087966,-0.428633,GEN
ORDI,hl,dydx,1.0,1.0,41.666667,0.09468,0.09763,0.105087,0.976744,0.44186,0.0,0.0,0.952381,0.809524,2,35,35,0.007419,0.000728,0.000987,0.000324,0.0001,0.1095,0.0019,0.045144,0.071563,0.074865,GEN
PAXG,aster,binance,4.0,4.0,89.875,0.006638,0.010979,0.008493,0.802198,0.0,0.0,0.0,0.835616,0.767123,12,4,23,0.000438,0.000117,0.00018,0.00016,3e-05,0.002803,0.0018,-0.040291,-0.015262,-0.157612,E2
PAXG,aster,bitget,4.0,4.0,89.875,0.006758,0.008181,0.004803,0.692308,0.0,0.0,0.0,0.777778,0.634921,14,3,13,0.000141,2.9e-05,9.5e-05,0.000155,3.5e-05,0.070562,0.002,-0.045385,-0.017575,-0.236575,E2
PAXG,bybit,aster,4.0,4.0,89.875,-0.001452,-0.005897,-0.006528,0.395604,0.0,0.0,0.0,0.527778,0.361111,17,2,5,0.000336,-0.000102,-0.000169,0.000766,3.6e-05,0.008278,0.0019,-0.050988,-0.024569,-0.348202,E2
PAXG,aster,dydx,4.0,1.0,41.583333,-0.112065,-0.152869,-0.03698,0.372093,0.023256,0.023256,0.0,0.5,0.25,8,1,6,0.008439,-0.002208,-0.005131,0.014547,0.000796,0.101222,0.0018,-0.158994,-0.133965,,E2
PAXG,binance,bitget,4.0,4.0,89.875,0.00012,-0.002798,-0.00369,0.516484,0.0,0.0,0.0,0.574468,0.531915,20,2,6,-0.000467,-8.8e-05,-8.5e-05,0.000449,2.8e-05,0.067759,0.0022,-0.057237,-0.026646,-0.40138,E2
PAXG,bybit,binance,4.0,4.0,89.875,0.005186,0.005082,0.001965,0.692308,0.0,0.0,0.0,0.777778,0.603175,14,3,14,8.4e-05,1.5e-05,1.1e-05,0.000147,2.6e-05,0.011081,0.0021,-0.049564,-0.020364,-0.250314,E2
PAXG,binance,dydx,4.0,1.0,41.583333,-0.121895,-0.163848,-0.045472,0.27907,0.023256,0.023256,0.0,0.666667,0.166667,4,3,6,0.010216,-0.002305,-0.005379,0.015457,0.000811,0.098419,0.002,-0.174038,-0.146228,-0.365228,E2
PAXG,bybit,bitget,4.0,4.0,89.875,0.005306,0.002284,-0.001725,0.703297,0.0,0.0,0.0,0.8125,0.65625,12,6,10,-0.000713,-7.3e-05,-7.4e-05,0.000314,2.8e-05,0.07884,0.0023,-0.054659,-0.022678,-0.134611,E2
PAXG,bitget,dydx,4.0,1.0,41.583333,-0.120077,-0.16105,-0.041783,0.302326,0.023256,0.023256,0.0,0.538462,0.230769,6,2,6,0.009512,-0.002119,-0.005192,0.015373,0.000793,0.03066,0.0022,-0.177434,-0.146844,-0.521577,E2
PAXG,bybit,dydx,4.0,1.0,41.583333,-0.115862,-0.158766,-0.043508,0.372093,0.023256,0.023256,0.0,0.5,0.1875,8,1,6,0.010927,-0.002403,-0.005527,0.014933,0.000801,0.1095,0.0021,-0.170612,-0.141412,,E2
PENDLE,aster,binance,1.0,8.0,89.708333,0.049659,0.064721,0.090249,0.824176,0.054945,0.0,0.0,0.853333,0.746667,11,3,22,-0.00058,9.5e-05,3e-06,0.000684,0.000144,0.066029,0.0018,0.00273,0.027759,-0.169341,E1
PENDLE,aster,bitget,1.0,8.0,89.708333,0.046558,0.061781,0.090209,0.802198,0.021978,0.0,0.0,0.863014,0.712329,10,4,22,-0.000119,0.00014,4.5e-05,0.000941,0.000147,0.0,0.002,-0.005585,0.022224,-0.135942,E1
PENDLE,aster,bybit,1.0,8.0,89.708333,0.050488,0.064535,0.09126,0.835165,0.043956,0.0,0.0,0.868421,0.763158,10,4,22,-0.000721,0.00012,2.9e-05,0.00064,0.000141,0.0,0.0019,0.000953,0.027372,-0.122887,E1
PENDLE,aster,dydx,1.0,1.0,41.666667,0.05881,0.073134,0.099858,0.883721,0.093023,0.0,0.0,0.868421,0.710526,5,6,22,0.002497,0.002544,0.002614,0.000355,0.000136,0.1095,0.0018,0.011882,0.03691,-0.05069,E1
PENDLE,aster,hl,1.0,1.0,90.0,-0.03979,-0.05255,-0.064129,0.230769,0.043956,0.0,0.0,0.52381,0.285714,10,1,12,-0.011001,-0.000933,-0.001216,0.012917,0.000232,0.0,0.0017,-0.084111,-0.060473,,E1
PENDLE,bitget,binance,8.0,8.0,89.708333,0.003101,0.00294,4e-05,0.582418,0.0,0.0,0.0,0.735849,0.566038,14,3,11,0.000582,-4.5e-05,-4.2e-05,0.000178,2.5e-05,0.066029,0.0022,-0.054256,-0.023666,-0.264566,GEN
PENDLE,bybit,binance,8.0,8.0,89.708333,-0.00083,0.000186,-0.001011,0.362637,0.0,0.0,0.0,0.575758,0.242424,14,2,6,0.000484,-2.5e-05,-2.6e-05,0.000472,2.2e-05,0.066029,0.0021,-0.05558,-0.02638,-0.38408,GEN
PENDLE,binance,dydx,8.0,1.0,41.583333,0.007806,0.008113,0.008967,0.906977,0.0,0.0,0.0,0.897436,0.769231,4,10,18,-0.000573,1e-05,7.2e-05,3.1e-05,1.4e-05,0.043472,0.002,-0.044337,-0.016527,-0.065194,GEN
PENDLE,hl,binance,1.0,8.0,89.708333,0.089578,0.117271,0.154378,0.934066,0.142857,0.010989,0.0,0.929412,0.882353,6,11,35,0.002405,0.001028,0.001219,0.000723,0.000182,0.066029,0.0019,0.040042,0.066461,0.026532,GEN
PENDLE,bitget,bybit,8.0,8.0,89.708333,0.003931,0.002754,0.001051,0.582418,0.0,0.0,0.0,0.716981,0.566038,15,3,11,0.000834,-2e-05,-1.6e-05,0.000111,2.6e-05,0.0,0.0023,-0.056034,-0.024053,-0.275903,GEN
PENDLE,bitget,dydx,8.0,1.0,41.583333,0.010426,0.011053,0.009008,0.930233,0.0,0.0,0.0,0.925,0.825,3,3,34,3.3e-05,1.2e-05,0.000136,3.8e-05,1.5e-05,0.1095,0.0022,-0.046932,-0.016341,-0.257241,GEN
PENDLE,bitget,hl,8.0,1.0,89.708333,-0.086477,-0.114331,-0.154337,0.065934,0.010989,0.0,0.0,0.166667,0.166667,5,1,2,0.0,-0.001073,-0.001261,0.021832,0.000185,0.0,0.0021,-0.141227,-0.112027,,GEN
PENDLE,bybit,dydx,8.0,1.0,41.583333,0.006405,0.008299,0.007956,0.790698,0.0,0.0,0.0,0.764706,0.705882,8,2,17,0.000212,0.000164,0.000253,7.6e-05,2e-05,0.1095,0.0021,-0.048345,-0.019145,-0.376845,GEN
PENDLE,bybit,hl,8.0,1.0,89.708333,-0.090407,-0.117085,-0.155389,0.065934,0.010989,0.0,0.0,0.166667,0.166667,5,1,2,0.0,-0.001053,-0.001245,0.02274,0.000185,0.0,0.002,-0.14255,-0.114741,,GEN
PENDLE,hl,dydx,1.0,1.0,41.666667,0.112698,0.125684,0.163987,0.976744,0.255814,0.023256,0.0,0.952381,0.809524,2,35,35,0.004078,0.002624,0.003345,0.000156,0.00021,0.1095,0.0019,0.063162,0.089581,0.092883,GEN
PENGU,aster,binance,4.0,4.0,89.875,0.023723,0.006836,0.000884,0.846154,0.0,0.0,0.0,0.935065,0.87013,5,8,58,-0.000204,-0.00047,-0.000438,2e-06,6.6e-05,0.0,0.0018,-0.023206,0.001823,-0.058402,GEN
PENGU,aster,bitget,4.0,4.0,89.875,0.013532,0.003906,0.001074,0.747253,0.0,0.0,0.0,0.852941,0.764706,10,7,17,-4.2e-05,-0.000345,-0.00035,5.5e-05,4.9e-05,0.0,0.002,-0.038611,-0.010802,-0.090754,GEN
PENGU,aster,bybit,4.0,4.0,89.875,0.017555,0.009492,0.005704,0.846154,0.0,0.0,0.0,0.883117,0.818182,9,7,22,-3.8e-05,-0.000256,-0.000251,4.6e-05,4.3e-05,0.028339,0.0019,-0.031981,-0.005562,-0.081517,GEN
PENGU,aster,dydx,4.0,1.0,41.583333,-0.001594,-0.036916,0.001342,0.790698,0.069767,0.046512,0.0,0.852941,0.588235,5,8,11,0.002007,-0.001959,-0.002295,0.004213,0.000517,0.1095,0.0018,-0.048522,-0.023494,-0.083719,GEN
PENGU,aster,hl,4.0,1.0,89.875,-0.001954,-0.085081,-0.17081,0.351648,0.197802,0.010989,0.0,0.625,0.28125,12,3,6,-0.015339,-0.001576,-0.001525,0.007128,0.000415,0.0,0.0017,-0.046275,-0.022637,-0.208787,GEN
PENGU,aster,okx,4.0,4.0,89.875,0.022503,0.008977,0.001174,0.879121,0.0,0.0,0.0,0.95,0.875,4,10,67,0.000247,-0.000395,-0.000358,8e-06,5.2e-05,0.05475,0.0018,-0.024425,0.000603,-0.043197,GEN
PENGU,binance,bitget,4.0,4.0,89.875,-0.010191,-0.00293,0.00019,0.164835,0.0,0.0,0.0,0.333333,0.2,10,1,5,-3.3e-05,0.000125,8.8e-05,0.002538,3.8e-05,0.0,0.0022,-0.067548,-0.036958,,GEN
PENGU,binance,bybit,4.0,4.0,89.875,-0.006168,0.002656,0.00482,0.307692,0.0,0.0,0.0,0.357143,0.142857,18,1,3,0.002626,0.000213,0.000188,0.001791,4.4e-05,0.028339,0.0021,-0.060918,-0.031718,,GEN
PENGU,binance,dydx,4.0,1.0,41.583333,-0.013696,-0.043752,0.000457,0.697674,0.069767,0.023256,0.0,0.766667,0.5,7,3,9,0.000158,-0.001326,-0.001777,0.004336,0.000514,0.1095,0.002,-0.065839,-0.038029,-0.257029,GEN
PENGU,binance,hl,4.0,1.0,89.875,-0.025677,-0.091917,-0.171694,0.32967,0.098901,0.0,0.0,0.566667,0.266667,13,2,6,-0.034346,-0.001106,-0.001087,0.007653,0.000377,0.0,0.0019,-0.075212,-0.048793,-0.372427,GEN
PENGU,binance,okx,4.0,4.0,89.875,-0.00122,0.002141,0.00029,0.472527,0.0,0.0,0.0,0.55814,0.372093,19,2,6,0.000103,7.5e-05,8.1e-05,0.000692,3.6e-05,0.05475,0.002,-0.053362,-0.025553,-0.36622,GEN
PENGU,bitget,bybit,4.0,4.0,89.875,0.004023,0.005586,0.00463,0.626374,0.0,0.0,0.0,0.701754,0.54386,17,2,8,0.000605,8.9e-05,0.0001,0.000218,3.7e-05,0.028339,0.0023,-0.055941,-0.02396,-0.415727,GEN
PENGU,bitget,dydx,4.0,1.0,41.583333,-0.007238,-0.040822,0.000267,0.767442,0.069767,0.023256,0.0,0.818182,0.575758,6,6,9,0.000485,-0.001729,-0.002129,0.004347,0.000519,0.1095,0.0022,-0.064595,-0.034005,-0.141072,GEN
PENGU,bitget,hl,4.0,1.0,89.875,-0.015485,-0.088987,-0.171884,0.351648,0.153846,0.0,0.0,0.625,0.28125,12,3,6,-0.004663,-0.00123,-0.001175,0.007439,0.000395,0.0,0.0021,-0.070235,-0.041035,-0.270985,GEN
PENGU,bitget,okx,4.0,4.0,89.875,0.008972,0.005071,0.0001,0.692308,0.0,0.0,0.0,0.777778,0.698413,14,3,18,-0.000496,-5e-05,-7e-06,0.000119,3.7e-05,0.05475,0.0022,-0.048386,-0.017795,-0.258695,GEN
PENGU,bybit,dydx,4.0,1.0,41.583333,-0.012815,-0.046409,-0.004362,0.697674,0.069767,0.046512,0.0,0.8,0.533333,6,5,8,-0.003219,-0.001743,-0.002072,0.004417,0.000518,0.081161,0.0021,-0.067565,-0.038365,-0.166115,GEN
